pref,city,sex,count
徳島県,板野郡,計,98562
徳島県,板野郡,男,47821
徳島県,板野郡,女,50741
徳島県,板野郡松茂町,計,14789
徳島県,板野郡松茂町,男,7360
徳島県,板野郡松茂町,女,7429
徳島県,板野郡北島町,計,23447
徳島県,板野郡北島町,男,11378
徳島県,板野郡北島町,女,12069
徳島県,板野郡藍住町,計,35539
徳島県,板野郡藍住町,男,17160
徳島県,板野郡藍住町,女,18379
徳島県,板野郡板野町,計,13165
徳島県,板野郡板野町,男,6343
徳島県,板野郡板野町,女,6822
徳島県,板野郡上板町,計,11622
徳島県,板野郡上板町,男,5580
徳島県,板野郡上板町,女,6042
徳島県,美馬郡,計,8161
徳島県,美馬郡,男,3830
徳島県,美馬郡,女,4331
徳島県,美馬郡つるぎ町,計,8161
徳島県,美馬郡つるぎ町,男,3830
徳島県,美馬郡つるぎ町,女,4331
徳島県,三好郡,計,13878
徳島県,三好郡,男,6677
徳島県,三好郡,女,7201
徳島県,三好郡東みよし町,計,13878
徳島県,三好郡東みよし町,男,6677
徳島県,三好郡東みよし町,女,7201
香川県,-,計,964885
香川県,-,男,466996
香川県,-,女,497889
香川県,高松市,計,424414
香川県,高松市,男,205042
香川県,高松市,女,219372
香川県,丸亀市,計,112302
香川県,丸亀市,男,54783
香川県,丸亀市,女,57519
香川県,坂出市,計,51370
香川県,坂出市,男,24738
香川県,坂出市,女,26632
香川県,善通寺市,計,31037
香川県,善通寺市,男,15489
香川県,善通寺市,女,15548
香川県,観音寺市,計,58487
香川県,観音寺市,男,28209
香川県,観音寺市,女,30278
香川県,さぬき市,計,46561
香川県,さぬき市,男,22360
香川県,さぬき市,女,24201
香川県,東かがわ市,計,29037
香川県,東かがわ市,男,13778
香川県,東かがわ市,女,15259
香川県,三豊市,計,63195
香川県,三豊市,男,30487
香川県,三豊市,女,32708
香川県,小豆郡,計,27146
香川県,小豆郡,男,12915
香川県,小豆郡,女,14231
香川県,小豆郡土庄町,計,13265
香川県,小豆郡土庄町,男,6286
香川県,小豆郡土庄町,女,6979
香川県,小豆郡小豆島町,計,13881
香川県,小豆郡小豆島町,男,6629
香川県,小豆郡小豆島町,女,7252
香川県,木田郡,計,27432
香川県,木田郡,男,13304
香川県,木田郡,女,14128
香川県,木田郡三木町,計,27432
香川県,木田郡三木町,男,13304
香川県,木田郡三木町,女,14128
香川県,香川郡,計,3009
香川県,香川郡,男,1557
香川県,香川郡,女,1452
香川県,香川郡直島町,計,3009
香川県,香川郡直島町,男,1557
香川県,香川郡直島町,女,1452
香川県,綾歌郡,計,42017
香川県,綾歌郡,男,20499
香川県,綾歌郡,女,21518
香川県,綾歌郡宇多津町,計,18454
香川県,綾歌郡宇多津町,男,9035
香川県,綾歌郡宇多津町,女,9419
香川県,綾歌郡綾川町,計,23563
香川県,綾歌郡綾川町,男,11464
香川県,綾歌郡綾川町,女,12099
香川県,仲多度郡,計,48878
香川県,仲多度郡,男,23835
香川県,仲多度郡,女,25043
香川県,仲多度郡琴平町,計,8611
香川県,仲多度郡琴平町,男,4051
香川県,仲多度郡琴平町,女,4560
香川県,仲多度郡多度津町,計,22392
香川県,仲多度郡多度津町,男,11130
香川県,仲多度郡多度津町,女,11262
香川県,仲多度郡まんのう町,計,17875
香川県,仲多度郡まんのう町,男,8654
香川県,仲多度郡まんのう町,女,9221
愛媛県,-,計,1341539
愛媛県,-,男,637522
愛媛県,-,女,704017
愛媛県,松山市,計,507211
愛媛県,松山市,男,238454
愛媛県,松山市,女,268757
愛媛県,今治市,計,153532
愛媛県,今治市,男,72923
愛媛県,今治市,女,80609
愛媛県,宇和島市,計,71448
愛媛県,宇和島市,男,33667
愛媛県,宇和島市,女,37781
愛媛県,八幡浜市,計,31898
愛媛県,八幡浜市,男,14950
愛媛県,八幡浜市,女,16948
愛媛県,新居浜市,計,116624
愛媛県,新居浜市,男,56153
愛媛県,新居浜市,女,60471
愛媛県,西条市,計,106842
愛媛県,西条市,男,51632
愛媛県,西条市,女,55210
愛媛県,大洲市,計,41300
愛媛県,大洲市,男,19812
愛媛県,大洲市,女,21488
愛媛県,伊予市,計,36107
愛媛県,伊予市,男,17045
愛媛県,伊予市,女,19062
愛媛県,四国中央市,計,84404
愛媛県,四国中央市,男,41359
愛媛県,四国中央市,女,43045
愛媛県,西予市,計,35876
愛媛県,西予市,男,17007
愛媛県,西予市,女,18869
愛媛県,東温市,計,33299
愛媛県,東温市,男,15728
愛媛県,東温市,女,17571
愛媛県,越智郡,計,6437
愛媛県,越智郡,男,3353
愛媛県,越智郡,女,3084
愛媛県,越智郡上島町,計,6437
愛媛県,越智郡上島町,男,3353
愛媛県,越智郡上島町,女,3084
愛媛県,上浮穴郡,計,7650
愛媛県,上浮穴郡,男,3659
愛媛県,上浮穴郡,女,3991
愛媛県,上浮穴郡久万高原町,計,7650
愛媛県,上浮穴郡久万高原町,男,3659
愛媛県,上浮穴郡久万高原町,女,3991
愛媛県,伊予郡,計,50924
愛媛県,伊予郡,男,24173
愛媛県,伊予郡,女,26751
愛媛県,伊予郡松前町,計,30430
愛媛県,伊予郡松前町,男,14423
愛媛県,伊予郡松前町,女,16007
愛媛県,伊予郡砥部町,計,20494
愛媛県,伊予郡砥部町,男,9750
愛媛県,伊予郡砥部町,女,10744
愛媛県,喜多郡,計,15758
愛媛県,喜多郡,男,7562
愛媛県,喜多郡,女,8196
愛媛県,喜多郡内子町,計,15758
愛媛県,喜多郡内子町,男,7562
愛媛県,喜多郡内子町,女,8196
愛媛県,西宇和郡,計,8689
愛媛県,西宇和郡,男,4205
愛媛県,西宇和郡,女,4484
愛媛県,西宇和郡伊方町,計,8689
愛媛県,西宇和郡伊方町,男,4205
愛媛県,西宇和郡伊方町,女,4484
愛媛県,北宇和郡,計,13488
愛媛県,北宇和郡,男,6330
愛媛県,北宇和郡,女,7158
愛媛県,北宇和郡松野町,計,3747
愛媛県,北宇和郡松野町,男,1767
愛媛県,北宇和郡松野町,女,1980
愛媛県,北宇和郡鬼北町,計,9741
愛媛県,北宇和郡鬼北町,男,4563
愛媛県,北宇和郡鬼北町,女,5178
愛媛県,南宇和郡,計,20052
愛媛県,南宇和郡,男,9510
愛媛県,南宇和郡,女,10542
愛媛県,南宇和郡愛南町,計,20052
愛媛県,南宇和郡愛南町,男,9510
愛媛県,南宇和郡愛南町,女,10542
高知県,-,計,693369
高知県,-,男,327834
高知県,-,女,365535
高知県,高知市,計,322526
高知県,高知市,男,150715
高知県,高知市,女,171811
高知県,室戸市,計,12319
高知県,室戸市,男,5917
高知県,室戸市,女,6402
高知県,安芸市,計,16592
高知県,安芸市,男,7914
高知県,安芸市,女,8678
高知県,南国市,計,46648
高知県,南国市,男,22257
高知県,南国市,女,24391
高知県,土佐市,計,26497
高知県,土佐市,男,12857
高知県,土佐市,女,13640
高知県,須崎市,計,20603
高知県,須崎市,男,10067
高知県,須崎市,女,10536
高知県,宿毛市,計,19539
高知県,宿毛市,男,9176
高知県,宿毛市,女,10363
高知県,土佐清水市,計,12603
高知県,土佐清水市,男,5967
高知県,土佐清水市,女,6636
高知県,四万十市,計,32904
高知県,四万十市,男,15547
高知県,四万十市,女,17357
高知県,香南市,計,33187
高知県,香南市,男,16092
高知県,香南市,女,17095
高知県,香美市,計,25676
高知県,香美市,男,12185
高知県,香美市,女,13491
高知県,安芸郡,計,16054
高知県,安芸郡,男,7642
高知県,安芸郡,女,8412
高知県,安芸郡東洋町,計,2239
高知県,安芸郡東洋町,男,1077
高知県,安芸郡東洋町,女,1162
高知県,安芸郡奈半利町,計,3055
高知県,安芸郡奈半利町,男,1424
高知県,安芸郡奈半利町,女,1631
高知県,安芸郡田野町,計,2553
高知県,安芸郡田野町,男,1201
高知県,安芸郡田野町,女,1352
高知県,安芸郡安田町,計,2507
高知県,安芸郡安田町,男,1227
高知県,安芸郡安田町,女,1280
高知県,安芸郡北川村,計,1222
高知県,安芸郡北川村,男,585
高知県,安芸郡北川村,女,637
高知県,安芸郡馬路村,計,834
高知県,安芸郡馬路村,男,399
高知県,安芸郡馬路村,女,435
高知県,安芸郡芸西村,計,3644
高知県,安芸郡芸西村,男,1729
高知県,安芸郡芸西村,女,1915
高知県,長岡郡,計,6682
高知県,長岡郡,男,3119
高知県,長岡郡,女,3563
高知県,長岡郡本山町,計,3340
高知県,長岡郡本山町,男,1566
高知県,長岡郡本山町,女,1774
高知県,長岡郡大豊町,計,3342
高知県,長岡郡大豊町,男,1553
高知県,長岡郡大豊町,女,1789
高知県,土佐郡,計,4075
高知県,土佐郡,男,1981
高知県,土佐郡,女,2094
高知県,土佐郡土佐町,計,3704
高知県,土佐郡土佐町,男,1795
高知県,土佐郡土佐町,女,1909
高知県,土佐郡大川村,計,371
高知県,土佐郡大川村,男,186
高知県,土佐郡大川村,女,185
高知県,吾川郡,計,26836
高知県,吾川郡,男,12828
高知県,吾川郡,女,14008
高知県,吾川郡いの町,計,21866
高知県,吾川郡いの町,男,10425
高知県,吾川郡いの町,女,11441
高知県,吾川郡仁淀川町,計,4970
高知県,吾川郡仁淀川町,男,2403
高知県,吾川郡仁淀川町,女,2567
高知県,高岡郡,計,53854
高知県,高岡郡,男,25489
高知県,高岡郡,女,28365
高知県,高岡郡中土佐町,計,6283
高知県,高岡郡中土佐町,男,2915
高知県,高岡郡中土佐町,女,3368
高知県,高岡郡佐川町,計,12388
高知県,高岡郡佐川町,男,5829
高知県,高岡郡佐川町,女,6559
高知県,高岡郡越知町,計,5259
高知県,高岡郡越知町,男,2461
高知県,高岡郡越知町,女,2798
高知県,高岡郡檮原町,計,3343
高知県,高岡郡檮原町,男,1623
高知県,高岡郡檮原町,女,1720
高知県,高岡郡日高村,計,4891
高知県,高岡郡日高村,男,2326
高知県,高岡郡日高村,女,2565
高知県,高岡郡津野町,計,5583
高知県,高岡郡津野町,男,2653
高知県,高岡郡津野町,女,2930
高知県,高岡郡四万十町,計,16107
高知県,高岡郡四万十町,男,7682
高知県,高岡郡四万十町,女,8425
高知県,幡多郡,計,16774
高知県,幡多郡,男,8081
高知県,幡多郡,女,8693
高知県,幡多郡大月町,計,4712
高知県,幡多郡大月町,男,2290
高知県,幡多郡大月町,女,2422
高知県,幡多郡三原村,計,1468
高知県,幡多郡三原村,男,721
高知県,幡多郡三原村,女,747
高知県,幡多郡黒潮町,計,10594
高知県,幡多郡黒潮町,男,5070
高知県,幡多郡黒潮町,女,5524
福岡県,-,計,5108507
福岡県,-,男,2430957
福岡県,-,女,2677550
福岡県,北九州市,計,936586
福岡県,北九州市,男,444085
福岡県,北九州市,女,492501
福岡県,北九州市門司区,計,94940
福岡県,北九州市門司区,男,43835
福岡県,北九州市門司区,女,51105
福岡県,北九州市若松区,計,80858
福岡県,北九州市若松区,男,38697
福岡県,北九州市若松区,女,42161
福岡県,北九州市戸畑区,計,56327
福岡県,北九州市戸畑区,男,27098
福岡県,北九州市戸畑区,女,29229
福岡県,北九州市小倉北区,計,180436
福岡県,北九州市小倉北区,男,85240
福岡県,北九州市小倉北区,女,95196
福岡県,北九州市小倉南区,計,208980
福岡県,北九州市小倉南区,男,100067
福岡県,北九州市小倉南区,女,108913
福岡県,北九州市八幡東区,計,64696
福岡県,北九州市八幡東区,男,30491
福岡県,北九州市八幡東区,女,34205
福岡県,北九州市八幡西区,計,250349
福岡県,北九州市八幡西区,男,118657
福岡県,北九州市八幡西区,女,131692
福岡県,福岡市,計,1568265
福岡県,福岡市,男,742849
福岡県,福岡市,女,825416
福岡県,福岡市東区,計,318351
福岡県,福岡市東区,男,154516
福岡県,福岡市東区,女,163835
福岡県,福岡市博多区,計,235391
福岡県,福岡市博多区,男,113984
福岡県,福岡市博多区,女,121407
福岡県,福岡市中央区,計,194431
福岡県,福岡市中央区,男,86572
福岡県,福岡市中央区,女,107859
福岡県,福岡市南区,計,265290
福岡県,福岡市南区,男,124455
福岡県,福岡市南区,女,140835
福岡県,福岡市西区,計,207902
福岡県,福岡市西区,男,99235
福岡県,福岡市西区,女,108667
福岡県,福岡市城南区,計,126139
福岡県,福岡市城南区,男,59728
福岡県,福岡市城南区,女,66411
福岡県,福岡市早良区,計,220761
福岡県,福岡市早良区,男,104359
福岡県,福岡市早良区,女,116402
福岡県,大牟田市,計,110266
福岡県,大牟田市,男,51217
福岡県,大牟田市,女,59049
福岡県,久留米市,計,303052
福岡県,久留米市,男,144055
福岡県,久留米市,女,158997
福岡県,直方市,計,55941
福岡県,直方市,男,26377
福岡県,直方市,女,29564
福岡県,飯塚市,計,126555
福岡県,飯塚市,男,60169
福岡県,飯塚市,女,66386
福岡県,田川市,計,46202
福岡県,田川市,男,21437
福岡県,田川市,女,24765
福岡県,柳川市,計,63969
福岡県,柳川市,男,30393
福岡県,柳川市,女,33576
福岡県,八女市,計,61405
福岡県,八女市,男,29013
福岡県,八女市,女,32392
福岡県,筑後市,計,49283
福岡県,筑後市,男,23748
福岡県,筑後市,女,25535
福岡県,大川市,計,32852
福岡県,大川市,男,15624
福岡県,大川市,女,17228
福岡県,行橋市,計,72778
福岡県,行橋市,男,35019
福岡県,行橋市,女,37759
福岡県,豊前市,計,24493
福岡県,豊前市,男,11551
福岡県,豊前市,女,12942
福岡県,中間市,計,40348
福岡県,中間市,男,18948
福岡県,中間市,女,21400
福岡県,小郡市,計,59434
福岡県,小郡市,男,28185
福岡県,小郡市,女,31249
福岡県,筑紫野市,計,105692
福岡県,筑紫野市,男,50599
福岡県,筑紫野市,女,55093
福岡県,春日市,計,113164
福岡県,春日市,男,54854
福岡県,春日市,女,58310
福岡県,大野城市,計,101925
福岡県,大野城市,男,49216
福岡県,大野城市,女,52709
福岡県,宗像市,計,97214
福岡県,宗像市,男,46614
福岡県,宗像市,女,50600
福岡県,太宰府市,計,71834
福岡県,太宰府市,男,34437
福岡県,太宰府市,女,37397
福岡県,古賀市,計,59499
福岡県,古賀市,男,28518
福岡県,古賀市,女,30981
福岡県,福津市,計,67851
福岡県,福津市,男,32071
福岡県,福津市,女,35780
福岡県,うきは市,計,28564
福岡県,うきは市,男,13561
福岡県,うきは市,女,15003
福岡県,宮若市,計,27080
福岡県,宮若市,男,13001
福岡県,宮若市,女,14079
福岡県,嘉麻市,計,36271
福岡県,嘉麻市,男,16977
福岡県,嘉麻市,女,19294
福岡県,朝倉市,計,51468
福岡県,朝倉市,男,24299
福岡県,朝倉市,女,27169
福岡県,みやま市,計,36033
福岡県,みやま市,男,16814
福岡県,みやま市,女,19219
福岡県,糸島市,計,103188
福岡県,糸島市,男,49463
福岡県,糸島市,女,53725
福岡県,那珂川市,計,50228
福岡県,那珂川市,男,24304
福岡県,那珂川市,女,25924
福岡県,糟屋郡,計,235624
福岡県,糟屋郡,男,115075
福岡県,糟屋郡,女,120549
福岡県,糟屋郡宇美町,計,37250
福岡県,糟屋郡宇美町,男,18263
福岡県,糟屋郡宇美町,女,18987
福岡県,糟屋郡篠栗町,計,31353
福岡県,糟屋郡篠栗町,男,15333
福岡県,糟屋郡篠栗町,女,16020
福岡県,糟屋郡志免町,計,46572
福岡県,糟屋郡志免町,男,22516
福岡県,糟屋郡志免町,女,24056
福岡県,糟屋郡須惠町,計,29045
福岡県,糟屋郡須惠町,男,14208
福岡県,糟屋郡須惠町,女,14837
福岡県,糟屋郡新宮町,計,33615
福岡県,糟屋郡新宮町,男,16284
福岡県,糟屋郡新宮町,女,17331
福岡県,糟屋郡久山町,計,9209
福岡県,糟屋郡久山町,男,4405
福岡県,糟屋郡久山町,女,4804
福岡県,糟屋郡粕屋町,計,48580
福岡県,糟屋郡粕屋町,男,24066
福岡県,糟屋郡粕屋町,女,24514
福岡県,遠賀郡,計,92040
福岡県,遠賀郡,男,43740
福岡県,遠賀郡,女,48300
福岡県,遠賀郡芦屋町,計,13303
福岡県,遠賀郡芦屋町,男,6477
福岡県,遠賀郡芦屋町,女,6826
福岡県,遠賀郡水巻町,計,27906
福岡県,遠賀郡水巻町,男,13160
福岡県,遠賀郡水巻町,女,14746
福岡県,遠賀郡岡垣町,計,31607
福岡県,遠賀郡岡垣町,男,14992
福岡県,遠賀郡岡垣町,女,16615
福岡県,遠賀郡遠賀町,計,19224
福岡県,遠賀郡遠賀町,男,9111
福岡県,遠賀郡遠賀町,女,10113
福岡県,鞍手郡,計,22627
福岡県,鞍手郡,男,10799
福岡県,鞍手郡,女,11828
福岡県,鞍手郡小竹町,計,7281
福岡県,鞍手郡小竹町,男,3516
福岡県,鞍手郡小竹町,女,3765
福岡県,鞍手郡鞍手町,計,15346
福岡県,鞍手郡鞍手町,男,7283
福岡県,鞍手郡鞍手町,女,8063
福岡県,嘉穂郡,計,13200
福岡県,嘉穂郡,男,6227
福岡県,嘉穂郡,女,6973
福岡県,嘉穂郡桂川町,計,13200
福岡県,嘉穂郡桂川町,男,6227
福岡県,嘉穂郡桂川町,女,6973
福岡県,朝倉郡,計,32083
福岡県,朝倉郡,男,15382
福岡県,朝倉郡,女,16701
福岡県,朝倉郡筑前町,計,30105
福岡県,朝倉郡筑前町,男,14460
福岡県,朝倉郡筑前町,女,15645
福岡県,朝倉郡東峰村,計,1978
福岡県,朝倉郡東峰村,男,922
福岡県,朝倉郡東峰村,女,1056
福岡県,三井郡,計,15867
福岡県,三井郡,男,7662
福岡県,三井郡,女,8205
福岡県,三井郡大刀洗町,計,15867
福岡県,三井郡大刀洗町,男,7662
福岡県,三井郡大刀洗町,女,8205
福岡県,三潴郡,計,13995
福岡県,三潴郡,男,6700
福岡県,三潴郡,女,7295
福岡県,三潴郡大木町,計,13995
福岡県,三潴郡大木町,男,6700
福岡県,三潴郡大木町,女,7295
福岡県,八女郡,計,19422
福岡県,八女郡,男,9460
福岡県,八女郡,女,9962
福岡県,八女郡広川町,計,19422
福岡県,八女郡広川町,男,9460
福岡県,八女郡広川町,女,9962
福岡県,田川郡,計,74332
福岡県,田川郡,男,35012
福岡県,田川郡,女,39320
福岡県,田川郡香春町,計,10575
福岡県,田川郡香春町,男,4953
福岡県,田川郡香春町,女,5622
福岡県,田川郡添田町,計,9047
福岡県,田川郡添田町,男,4258
福岡県,田川郡添田町,女,4789
福岡県,田川郡糸田町,計,8724
福岡県,田川郡糸田町,男,4109
福岡県,田川郡糸田町,女,4615
福岡県,田川郡川崎町,計,15893
福岡県,田川郡川崎町,男,7433
福岡県,田川郡川崎町,女,8460
福岡県,田川郡大任町,計,5203
福岡県,田川郡大任町,男,2391
福岡県,田川郡大任町,女,2812
福岡県,田川郡赤村,計,2992
福岡県,田川郡赤村,男,1415
福岡県,田川郡赤村,女,1577
福岡県,田川郡福智町,計,21898
福岡県,田川郡福智町,男,10453
福岡県,田川郡福智町,女,11445
福岡県,京都郡,計,56170
福岡県,京都郡,男,28192
福岡県,京都郡,女,27978
福岡県,京都郡苅田町,計,37406
福岡県,京都郡苅田町,男,19297
福岡県,京都郡苅田町,女,18109
福岡県,京都郡みやこ町,計,18764
福岡県,京都郡みやこ町,男,8895
福岡県,京都郡みやこ町,女,9869
福岡県,築上郡,計,31707
福岡県,築上郡,男,15310
福岡県,築上郡,女,16397
福岡県,築上郡吉富町,計,6724
福岡県,築上郡吉富町,男,3201
福岡県,築上郡吉富町,女,3523
福岡県,築上郡上毛町,計,7494
福岡県,築上郡上毛町,男,3583
福岡県,築上郡上毛町,女,3911
福岡県,築上郡築上町,計,17489
福岡県,築上郡築上町,男,8526
福岡県,築上郡築上町,女,8963
佐賀県,-,計,812193
佐賀県,-,男,386622
佐賀県,-,女,425571
佐賀県,佐賀市,計,230316
佐賀県,佐賀市,男,108816
佐賀県,佐賀市,女,121500
佐賀県,唐津市,計,118400
佐賀県,唐津市,男,55879
佐賀県,唐津市,女,62521
佐賀県,鳥栖市,計,74037
佐賀県,鳥栖市,男,35884
佐賀県,鳥栖市,女,38153
佐賀県,多久市,計,18569
佐賀県,多久市,男,8805
佐賀県,多久市,女,9764
佐賀県,伊万里市,計,53336
佐賀県,伊万里市,男,25821
佐賀県,伊万里市,女,27515
佐賀県,武雄市,計,48151
佐賀県,武雄市,男,22948
佐賀県,武雄市,女,25203
佐賀県,鹿島市,計,28258
佐賀県,鹿島市,男,13352
佐賀県,鹿島市,女,14906
佐賀県,小城市,計,44639
佐賀県,小城市,男,21291
佐賀県,小城市,女,23348
佐賀県,嬉野市,計,25323
佐賀県,嬉野市,男,11882
佐賀県,嬉野市,女,13441
佐賀県,神埼市,計,30891
佐賀県,神埼市,男,14910
佐賀県,神埼市,女,15981
佐賀県,神埼郡,計,16234
佐賀県,神埼郡,男,7937
佐賀県,神埼郡,女,8297
佐賀県,神埼郡吉野ヶ里町,計,16234
佐賀県,神埼郡吉野ヶ里町,男,7937
佐賀県,神埼郡吉野ヶ里町,女,8297
佐賀県,三養基郡,計,53027
佐賀県,三養基郡,男,25440
佐賀県,三養基郡,女,27587
佐賀県,三養基郡基山町,計,17491
佐賀県,三養基郡基山町,男,8350
佐賀県,三養基郡基山町,女,9141
佐賀県,三養基郡上峰町,計,9713
佐賀県,三養基郡上峰町,男,4689
佐賀県,三養基郡上峰町,女,5024
佐賀県,三養基郡みやき町,計,25823
佐賀県,三養基郡みやき町,男,12401
佐賀県,三養基郡みやき町,女,13422
佐賀県,東松浦郡,計,5292
佐賀県,東松浦郡,男,2716
佐賀県,東松浦郡,女,2576
佐賀県,東松浦郡玄海町,計,5292
佐賀県,東松浦郡玄海町,男,2716
佐賀県,東松浦郡玄海町,女,2576
佐賀県,西松浦郡,計,19265
佐賀県,西松浦郡,男,8993
佐賀県,西松浦郡,女,10272
佐賀県,西松浦郡有田町,計,19265
佐賀県,西松浦郡有田町,男,8993
佐賀県,西松浦郡有田町,女,10272
佐賀県,杵島郡,計,38042
佐賀県,杵島郡,男,17933
佐賀県,杵島郡,女,20109
佐賀県,杵島郡大町町,計,6245
佐賀県,杵島郡大町町,男,2894
佐賀県,杵島郡大町町,女,3351
佐賀県,杵島郡江北町,計,9667
佐賀県,杵島郡江北町,男,4563
佐賀県,杵島郡江北町,女,5104
佐賀県,杵島郡白石町,計,22130
佐賀県,杵島郡白石町,男,10476
佐賀県,杵島郡白石町,女,11654
佐賀県,藤津郡,計,8413
佐賀県,藤津郡,男,4015
佐賀県,藤津郡,女,4398
佐賀県,藤津郡太良町,計,8413
佐賀県,藤津郡太良町,男,4015
佐賀県,藤津郡太良町,女,4398
長崎県,-,計,1320055
長崎県,-,男,622766
長崎県,-,女,697289
長崎県,長崎市,計,406116
長崎県,長崎市,男,187615
長崎県,長崎市,女,218501
長崎県,佐世保市,計,243074
長崎県,佐世保市,男,115117
長崎県,佐世保市,女,127957
長崎県,島原市,計,43670
長崎県,島原市,男,20382
長崎県,島原市,女,23288
長崎県,諫早市,計,135349
長崎県,諫早市,男,64282
長崎県,諫早市,女,71067
長崎県,大村市,計,97824
長崎県,大村市,男,46857
長崎県,大村市,女,50967
長崎県,平戸市,計,29777
長崎県,平戸市,男,14127
長崎県,平戸市,女,15650
長崎県,松浦市,計,21700
長崎県,松浦市,男,10486
長崎県,松浦市,女,11214
長崎県,対馬市,計,29019
長崎県,対馬市,男,14357
長崎県,対馬市,女,14662
長崎県,壱岐市,計,25494
長崎県,壱岐市,男,12216
長崎県,壱岐市,女,13278
長崎県,五島市,計,35577
長崎県,五島市,男,16899
長崎県,五島市,女,18678
長崎県,西海市,計,26323
長崎県,西海市,男,12968
長崎県,西海市,女,13355
長崎県,雲仙市,計,42227
長崎県,雲仙市,男,20104
長崎県,雲仙市,女,22123
長崎県,南島原市,計,43449
長崎県,南島原市,男,20282
長崎県,南島原市,女,23167
長崎県,西彼杵郡,計,70395
長崎県,西彼杵郡,男,33759
長崎県,西彼杵郡,女,36636
長崎県,西彼杵郡長与町,計,40922
長崎県,西彼杵郡長与町,男,19519
長崎県,西彼杵郡長与町,女,21403
長崎県,西彼杵郡時津町,計,29473
長崎県,西彼杵郡時津町,男,14240
長崎県,西彼杵郡時津町,女,15233
長崎県,東彼杵郡,計,35703
長崎県,東彼杵郡,男,16967
長崎県,東彼杵郡,女,18736
長崎県,東彼杵郡東彼杵町,計,7651
長崎県,東彼杵郡東彼杵町,男,3667
長崎県,東彼杵郡東彼杵町,女,3984
長崎県,東彼杵郡川棚町,計,13570
長崎県,東彼杵郡川棚町,男,6412
長崎県,東彼杵郡川棚町,女,7158
長崎県,東彼杵郡波佐見町,計,14482
長崎県,東彼杵郡波佐見町,男,6888
長崎県,東彼杵郡波佐見町,女,7594
長崎県,北松浦郡,計,16323
長崎県,北松浦郡,男,7747
長崎県,北松浦郡,女,8576
長崎県,北松浦郡小値賀町,計,2284
長崎県,北松浦郡小値賀町,男,1059
長崎県,北松浦郡小値賀町,女,1225
長崎県,北松浦郡佐々町,計,14039
長崎県,北松浦郡佐々町,男,6688
長崎県,北松浦郡佐々町,女,7351
長崎県,南松浦郡,計,18035
長崎県,南松浦郡,男,8601
長崎県,南松浦郡,女,9434
長崎県,南松浦郡新上五島町,計,18035
長崎県,南松浦郡新上五島町,男,8601
長崎県,南松浦郡新上五島町,女,9434
熊本県,-,計,1747513
熊本県,-,男,829853
熊本県,-,女,917660
熊本県,熊本市,計,731722
熊本県,熊本市,男,345753
熊本県,熊本市,女,385969
熊本県,熊本市中央区,計,175927
熊本県,熊本市中央区,男,81634
熊本県,熊本市中央区,女,94293
熊本県,熊本市東区,計,190793
熊本県,熊本市東区,男,90986
熊本県,熊本市東区,女,99807
熊本県,熊本市西区,計,90556
熊本県,熊本市西区,男,42465
熊本県,熊本市西区,女,48091
熊本県,熊本市南区,計,133120
熊本県,熊本市南区,男,63282
熊本県,熊本市南区,女,69838
熊本県,熊本市北区,計,141326
熊本県,熊本市北区,男,67386
熊本県,熊本市北区,女,73940
熊本県,八代市,計,123982
熊本県,八代市,男,57865
熊本県,八代市,女,66117
熊本県,人吉市,計,31136
熊本県,人吉市,男,14420
熊本県,人吉市,女,16716
熊本県,荒尾市,計,50976
熊本県,荒尾市,男,24133
熊本県,荒尾市,女,26843
熊本県,水俣市,計,23246
熊本県,水俣市,男,10851
熊本県,水俣市,女,12395
熊本県,玉名市,計,64753
熊本県,玉名市,男,31060
熊本県,玉名市,女,33693
熊本県,山鹿市,計,50051
熊本県,山鹿市,男,23645
熊本県,山鹿市,女,26406
熊本県,菊池市,計,47414
熊本県,菊池市,男,22785
熊本県,菊池市,女,24629
熊本県,宇土市,計,36584
熊本県,宇土市,男,17552
熊本県,宇土市,女,19032
熊本県,上天草市,計,25652
熊本県,上天草市,男,12144
熊本県,上天草市,女,13508
熊本県,宇城市,計,57981
熊本県,宇城市,男,27681
熊本県,宇城市,女,30300
熊本県,阿蘇市,計,25213
熊本県,阿蘇市,男,11965
熊本県,阿蘇市,女,13248
熊本県,天草市,計,76683
熊本県,天草市,男,36131
熊本県,天草市,女,40552
熊本県,合志市,計,63701
熊本県,合志市,男,30799
熊本県,合志市,女,32902
熊本県,下益城郡,計,9386
熊本県,下益城郡,男,4445
熊本県,下益城郡,女,4941
熊本県,下益城郡美里町,計,9386
熊本県,下益城郡美里町,男,4445
熊本県,下益城郡美里町,女,4941
熊本県,玉名郡,計,39549
熊本県,玉名郡,男,19174
熊本県,玉名郡,女,20375
熊本県,玉名郡玉東町,計,5206
熊本県,玉名郡玉東町,男,2473
熊本県,玉名郡玉東町,女,2733
熊本県,玉名郡南関町,計,9201
熊本県,玉名郡南関町,男,4379
熊本県,玉名郡南関町,女,4822
熊本県,玉名郡長洲町,計,15601
熊本県,玉名郡長洲町,男,7766
熊本県,玉名郡長洲町,女,7835
熊本県,玉名郡和水町,計,9541
熊本県,玉名郡和水町,男,4556
熊本県,玉名郡和水町,女,4985
熊本県,菊池郡,計,79142
熊本県,菊池郡,男,38990
熊本県,菊池郡,女,40152
熊本県,菊池郡大津町,計,35807
熊本県,菊池郡大津町,男,17725
